age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
43,Private,406949,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,17,0,40,United-States,<=50K
38,Private,39177,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,1,0,40,United-States,<=50K
22,Private,155151,Doctorate,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
28,Private,218740,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
49,Local-gov,195688,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,24,1,45,United-States,<=50K
56,Private,127928,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,176336,9th,5,Married-spouse-absent,Other-service,Other-relative,Black,Female,0,0,40,Poland,<=50K
25,Private,172779,Assoc-voc,11,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,29,0,31,South,<=50K
42,Private,279138,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,22,0,83,Mexico,>50K
39,Self-emp-not-inc,34936,Some-college,13,Divorced,?,Other-relative,White,Male,3711,1,45,United-States,<=50K
36,Private,166631,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,40,?,>50K
48,Local-gov,243044,Masters,14,Married-civ-spouse,Protective-serv,Wife,White,Male,10,0,40,United-States,<=50K
39,Private,27515,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,3,0,40,United-States,>50K
48,Private,195098,HS-grad,9,Widowed,Exec-managerial,Other-relative,White,Female,0,0,30,United-States,<=50K
40,Self-emp-not-inc,210603,HS-grad,9,Separated,Exec-managerial,Wife,White,Female,3860,0,95,England,<=50K
33,Private,234104,7th-8th,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,Hungary,<=50K
48,Private,385102,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,2,0,40,El-Salvador,<=50K
47,Private,186069,Masters,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,58,United-States,>50K
59,Private,94149,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,7,0,40,United-States,<=50K
27,Private,55767,Bachelors,7,Never-married,Priv-house-serv,Unmarried,White,Female,7,0,36,United-States,<=50K
28,Private,216738,9th,3,Never-married,Priv-house-serv,Own-child,White,Female,6,0,40,Mexico,<=50K
44,Federal-gov,215421,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,4,0,40,United-States,<=50K
38,Self-emp-not-inc,207443,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,Columbia,<=50K
45,Private,145178,Some-college,10,Divorced,Other-service,Not-in-family,Black,Male,3,0,40,United-States,<=50K
47,Private,167398,11th,7,Separated,Other-service,Other-relative,White,Female,0,0,37,United-States,<=50K
41,Private,169896,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,Black,Male,10,0,40,United-States,<=50K
32,Self-emp-not-inc,31978,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,36,1,62,United-States,>50K
45,Private,185666,9th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,11,0,40,Honduras,<=50K
27,Private,414150,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,<=50K
41,Private,201837,12th,8,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
32,Private,186123,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1826,40,United-States,<=50K
38,Private,237576,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Haiti,<=50K
33,Private,164740,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,6,0,40,United-States,<=50K
24,Self-emp-not-inc,314504,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,22,1,61,United-States,<=50K
24,Private,274711,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,12,0,36,Mexico,<=50K
48,Self-emp-not-inc,281409,Bachelors,13,Divorced,Sales,Unmarried,White,Female,7,0,60,United-States,<=50K
45,Federal-gov,354552,Doctorate,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
26,Private,245319,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,22,0,40,United-States,<=50K
22,Private,304549,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Husband,White,Male,29,1,59,United-States,>50K
46,Private,134231,Masters,14,Separated,Exec-managerial,Unmarried,White,Female,0,0,46,United-States,>50K
42,Local-gov,45936,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,137403,HS-grad,9,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
19,Private,51919,Preschool,4,Never-married,Other-service,Not-in-family,White,Male,4,0,31,Scotland,<=50K
44,?,189655,HS-grad,9,Divorced,?,Not-in-family,White,Male,9,0,40,United-States,<=50K
45,Self-emp-not-inc,389258,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,8,0,30,United-States,<=50K
31,Self-emp-not-inc,222200,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,50,United-States,>50K
42,Private,213706,1st-4th,7,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,8,1,40,Dominican-Republic,<=50K
44,Private,119212,Bachelors,13,Married-civ-spouse,Craft-repair,Other-relative,White,Male,19,2124,40,United-States,<=50K
33,Self-emp-not-inc,57528,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,7,1,61,United-States,<=50K
24,Private,242979,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,38,0,40,United-States,<=50K
23,Local-gov,57354,Doctorate,15,Never-married,Prof-specialty,Not-in-family,White,Male,6,0,40,United-States,<=50K
17,?,29007,HS-grad,9,Never-married,?,Not-in-family,White,Female,10,0,11,Taiwan,<=50K
24,Private,312400,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,7,0,40,?,<=50K
67,Private,88370,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,14,0,40,United-States,<=50K
27,?,120886,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,61,United-States,<=50K
40,Private,123314,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3,1,50,United-States,<=50K
24,Local-gov,280971,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
44,Private,199987,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,45,United-States,<=50K
51,Private,104894,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7599,0,40,United-States,>50K
46,Local-gov,234393,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,7637,1,40,United-States,>50K
25,State-gov,202059,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,308006,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,11,1,40,United-States,>50K
61,Private,173144,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
23,Local-gov,67163,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1810,51,United-States,>50K
26,Private,178175,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
30,Private,125856,Some-college,10,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
32,Private,198662,12th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,1,40,United-States,<=50K
31,Private,100545,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15,0,40,United-States,>50K
56,Private,168513,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,1,40,United-States,<=50K
26,Private,175966,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,White,Female,0,1,30,United-States,<=50K
21,?,376002,Some-college,10,Married-civ-spouse,?,Not-in-family,White,Male,0,0,9,United-States,<=50K
17,Private,143820,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,7,0,40,United-States,<=50K
57,Private,194061,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
45,Private,197344,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,28,0,50,United-States,>50K
46,Private,221704,9th,3,Married-civ-spouse,Other-service,Not-in-family,White,Female,4,1,40,United-States,<=50K
29,Private,34145,Some-college,10,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,183657,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
42,Federal-gov,158226,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,>50K
51,Private,167085,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,40,United-States,<=50K
29,Private,197151,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Female,16,0,40,United-States,<=50K
51,Private,215385,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,0,40,?,>50K
74,?,155407,11th,7,Widowed,?,Not-in-family,White,Female,14,0,20,United-States,<=50K
45,Private,187982,Some-college,10,Separated,Craft-repair,Unmarried,White,Female,16,0,40,United-States,<=50K
26,Private,372939,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
23,Federal-gov,213516,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,2,1,40,United-States,<=50K
36,Private,181464,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,128851,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,16,1,40,United-States,<=50K
45,Private,186124,9th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,16,1,40,?,<=50K
41,Private,686484,HS-grad,6,Married-civ-spouse,Transport-moving,Husband,White,Male,6,0,44,United-States,<=50K
24,Private,220933,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,United-States,<=50K
48,Local-gov,205651,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,1,1,40,United-States,>50K
49,Private,138342,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,26,0,30,United-States,<=50K
32,Private,88327,11th,11,Never-married,Craft-repair,Not-in-family,White,Female,30,0,40,United-States,<=50K
40,Private,203000,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,<=50K
36,Private,174182,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,1,50,United-States,>50K
22,Private,379433,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,22,0,40,United-States,<=50K
22,Private,342567,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,8,0,40,Jamaica,<=50K
18,Private,179733,Some-college,10,Never-married,Other-service,Own-child,White,Female,3,0,30,United-States,<=50K
36,Self-emp-not-inc,200220,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,34,1,67,United-States,<=50K
38,Private,232533,Prof-school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
36,Private,52717,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,59,United-States,<=50K
30,Self-emp-inc,219295,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Other,Male,28,0,75,India,>50K
37,Private,246276,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,5,1,36,United-States,<=50K
37,Private,105045,9th,6,Divorced,Craft-repair,Not-in-family,White,Male,32,0,40,United-States,<=50K
40,Self-emp-not-inc,91664,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,2,0,40,Taiwan,<=50K
24,Federal-gov,139956,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,0,50,United-States,<=50K
65,Local-gov,108196,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,0,40,United-States,>50K
47,Private,352032,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3315,0,40,United-States,>50K
41,Private,216490,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,19,1,40,?,<=50K
31,Local-gov,24556,Assoc-voc,11,Never-married,Tech-support,Wife,White,Female,9,0,44,United-States,<=50K
18,?,152483,HS-grad,9,Never-married,?,Own-child,White,Male,25,0,11,United-States,<=50K
40,Private,32878,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,1,50,United-States,>50K
17,?,278792,11th,7,Never-married,?,Own-child,White,Male,7,0,9,United-States,<=50K
46,Private,182613,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,4610,0,40,United-States,<=50K
29,Local-gov,42117,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,25,0,40,United-States,<=50K
32,Private,129522,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,36,0,31,United-States,<=50K
48,Private,296971,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,11,0,40,United-States,>50K
18,Private,284371,HS-grad,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,20,0,46,Outlying-US(Guam-USVI-etc),<=50K
42,Self-emp-not-inc,216946,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2,0,45,Philippines,<=50K
61,Local-gov,222780,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
62,?,52894,7th-8th,5,Divorced,?,Not-in-family,White,Female,21,0,23,United-States,<=50K
56,Private,198401,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
50,Local-gov,265134,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,4,0,58,United-States,<=50K
43,Self-emp-inc,108994,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,278655,Assoc-voc,4,Never-married,Craft-repair,Other-relative,Black,Male,7,1,36,United-States,<=50K
40,Private,217064,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,2,0,40,China,>50K
55,?,181651,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,15,Germany,<=50K
40,Local-gov,292470,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
31,Private,53440,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,24,0,23,United-States,<=50K
38,Private,114589,Bachelors,13,Never-married,Other-service,Not-in-family,Other,Female,12,0,45,United-States,<=50K
30,Federal-gov,136196,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,33,0,40,Philippines,<=50K
28,Private,317039,HS-grad,9,Separated,Other-service,Other-relative,White,Female,23,0,40,United-States,<=50K
33,State-gov,227018,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,60,United-States,<=50K
66,?,174939,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,23,1,26,United-States,<=50K
55,Private,286107,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,30,Guatemala,<=50K
19,?,188300,Some-college,10,Separated,?,Own-child,White,Female,0,0,8,Mexico,<=50K
32,Private,36568,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,30,0,45,United-States,<=50K
55,Private,160302,Some-college,11,Married-civ-spouse,Craft-repair,Other-relative,White,Male,11,1,59,United-States,<=50K
23,Private,181536,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,44,United-States,<=50K
57,Self-emp-inc,457854,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,32,1,43,United-States,>50K
27,State-gov,379110,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Local-gov,56648,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,605015,HS-grad,9,Never-married,Other-service,Own-child,White,Male,32,0,40,United-States,<=50K
51,Self-emp-not-inc,45792,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,0,50,United-States,>50K
31,Private,44571,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,46,United-States,<=50K
30,Private,207225,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,France,<=50K
62,?,37650,HS-grad,9,Divorced,?,Not-in-family,White,Female,8,0,9,United-States,<=50K
34,Self-emp-inc,48105,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,26,0,60,United-States,<=50K
20,?,57712,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,24,United-States,<=50K
28,Private,244246,12th,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,185914,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,3004,0,40,United-States,<=50K
45,Private,202781,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Private,229163,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,89616,Assoc-voc,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,1,40,Vietnam,<=50K
46,Private,56209,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,1,0,44,United-States,<=50K
27,State-gov,196651,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,0,44,United-States,>50K
25,Private,228577,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,35,1745,35,United-States,<=50K
17,Private,221507,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,34,0,30,Canada,<=50K
51,Private,165405,7th-8th,4,Divorced,Farming-fishing,Other-relative,White,Male,12,0,40,Dominican-Republic,>50K
48,Private,209175,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,15,0,60,United-States,<=50K
45,Local-gov,143458,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
33,Private,175500,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,59,United-States,<=50K
48,Private,145608,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3676,0,40,United-States,<=50K
44,Private,278792,9th,4,Divorced,Other-service,Unmarried,White,Female,4,0,37,Canada,<=50K
29,Private,185260,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,341780,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,16,0,23,United-States,<=50K
22,Private,202857,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,11,0,40,?,<=50K
31,Local-gov,109678,Bachelors,13,Married-AF-spouse,Prof-specialty,Husband,White,Male,10,0,58,United-States,<=50K
23,?,169848,HS-grad,9,Never-married,?,Not-in-family,White,Male,6,0,40,United-States,<=50K
47,Private,239572,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,12,0,40,United-States,<=50K
49,Private,163387,1st-4th,4,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,27,0,40,United-States,<=50K
24,Local-gov,292309,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,35,United-States,<=50K
21,Private,145794,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,38,0,40,United-States,<=50K
39,Private,53034,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,0,40,United-States,>50K
57,Private,178980,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,<=50K
26,Private,315581,HS-grad,9,Separated,Other-service,Unmarried,White,Male,11,0,40,United-States,<=50K
51,Self-emp-inc,518120,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,10,0,50,United-States,<=50K
26,Local-gov,28023,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Black,Female,9,0,22,United-States,<=50K
32,Private,56431,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,26,0,40,United-States,<=50K
19,Private,197239,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,Canada,<=50K
46,Private,88169,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,26,1,45,United-States,<=50K
54,Private,224682,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,8,0,40,United-States,<=50K
17,Private,42931,12th,8,Never-married,Other-service,Not-in-family,White,Male,12,0,45,United-States,<=50K
27,Federal-gov,353691,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,10,0,40,United-States,<=50K
90,?,285500,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,21,United-States,<=50K
40,Self-emp-not-inc,125280,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,45,1,45,United-States,<=50K
31,Private,34931,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,495859,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,8,0,40,United-States,<=50K
44,Local-gov,32523,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,40,United-States,<=50K
36,Private,171069,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,36,United-States,<=50K
52,?,28980,Bachelors,13,Divorced,?,Own-child,White,Female,55,0,36,United-States,<=50K
25,Private,128186,9th,6,Married-civ-spouse,Armed-Forces,Husband,White,Male,44,0,44,United-States,<=50K
47,Private,238180,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Local-gov,206363,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,1,0,40,United-States,<=50K
25,Private,100703,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Male,4,0,40,Canada,>50K
26,?,179039,HS-grad,9,Never-married,?,Own-child,White,Female,32,0,40,United-States,<=50K
34,Private,57553,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,40,United-States,>50K
38,State-gov,124320,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,180622,12th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,9,0,23,United-States,<=50K
22,Private,41573,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,17,0,40,United-States,<=50K
26,Private,55012,Some-college,10,Widowed,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
52,Private,169743,5th-6th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,25,0,40,Puerto-Rico,>50K
24,Private,375736,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,19,1,21,South,>50K
25,Private,297357,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,20,1,40,United-States,<=50K
39,?,26445,1st-4th,6,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,18,United-States,<=50K
26,Local-gov,351878,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,111854,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,49,United-States,>50K
27,Federal-gov,179167,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,7,0,61,United-States,>50K
24,State-gov,34455,Bachelors,13,Never-married,Adm-clerical,Wife,White,Female,5,0,40,United-States,<=50K
43,Private,220463,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,7,0,44,United-States,<=50K
49,Private,300413,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,15,0,40,United-States,<=50K
40,Self-emp-inc,45478,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3861,0,40,United-States,>50K
46,Private,29148,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
40,Private,266660,7th-8th,3,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,26,0,40,Thailand,<=50K
47,Without-pay,203019,Assoc-acdm,13,Married-civ-spouse,Tech-support,Husband,White,Female,1,0,40,United-States,<=50K
28,Private,357173,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,9,0,40,United-States,<=50K
47,Private,129030,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
34,Private,229130,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,6,0,37,United-States,<=50K
60,?,195264,HS-grad,6,Married-civ-spouse,?,Wife,White,Female,2,0,40,United-States,<=50K
27,Private,215981,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,7,1804,21,United-States,<=50K
27,Private,178601,Bachelors,13,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,20,0,40,South,<=50K
39,Local-gov,53578,Some-college,10,Widowed,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
44,Private,180686,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,?,302277,Some-college,10,Married-civ-spouse,?,Husband,White,Male,22,0,40,United-States,<=50K
65,Self-emp-not-inc,116645,7th-8th,3,Married-civ-spouse,Other-service,Husband,White,Male,16,0,11,United-States,<=50K
17,Private,47111,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,13,United-States,<=50K
62,?,201082,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,9,0,40,United-States,<=50K
46,Private,364133,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,19,0,40,France,<=50K
27,Private,75774,Bachelors,13,Never-married,Sales,Own-child,White,Male,19,0,22,United-States,<=50K
32,Private,202689,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,1,0,40,United-States,<=50K
29,Private,181151,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,3707,0,35,United-States,<=50K
56,Self-emp-inc,458953,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,1,44,United-States,>50K
22,Private,66231,10th,6,Never-married,Other-service,Not-in-family,White,Female,9,0,40,United-States,<=50K
36,Private,341682,Assoc-acdm,4,Married-civ-spouse,Sales,Husband,White,Male,12,0,58,United-States,<=50K
39,Private,359850,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,Ecuador,<=50K
21,Private,434378,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
48,Private,173915,10th,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,31,0,40,United-States,<=50K
17,Private,181027,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,11,0,30,United-States,<=50K
27,Private,39656,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1,59,United-States,>50K
53,?,53870,10th,5,Widowed,?,Not-in-family,White,Female,24,0,21,United-States,<=50K
42,Private,278028,9th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
46,?,203411,HS-grad,9,Divorced,?,Other-relative,White,Female,1,0,24,United-States,<=50K
24,State-gov,45286,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,44,Taiwan,>50K
46,Private,54610,Prof-school,10,Married-civ-spouse,Protective-serv,Husband,White,Male,8,0,40,United-States,>50K
