age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
61.0,Self-emp-not-inc,456789.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,20000.0,0.0,50.0,United-States,>50K
42.0,Private,567890.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15000.0,0.0,55.0,China,>50K
35.0,Federal-gov,,,,,,,,,,,,,>50K
34.0,Self-emp-not-inc,128456.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Private,234567.0,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,38.0,India,<=50K
45.0,Local-gov,345678.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Self-emp-inc,456789.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,Canada,<=50K
23.0,Private,567890.0,Assoc-voc,11.0,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0.0,0.0,30.0,China,<=50K
61.0,Self-emp-not-inc,678901.0,11th,7.0,Widowed,Farming-fishing,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
39.0,Federal-gov,,,,,,,,,,,,,<=50K
42.0,Private,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000.0,0.0,50.0,United-States,<=50K
28.0,Local-gov,345678.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,200.0,40.0,United-States,<=50K
55.0,Self-emp-not-inc,456789.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,100.0,60.0,United-States,<=50K
34.0,Private,567890.0,Assoc-voc,11.0,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Female,3000.0,0.0,38.0,India,<=50K
47.0,Federal-gov,678901.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,500.0,45.0,United-States,<=50K
22.0,Private,789012.0,11th,7.0,Never-married,Sales,Own-child,Other,Male,,,,,<=50K
35.0,Private,85246.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,176412.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,<=50K
42.0,Local-gov,234567.0,Some-college,10.0,Divorced,Protective-serv,Unmarried,Black,Female,0.0,0.0,38.0,Cuba,<=50K
52.0,Self-emp-inc,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000.0,0.0,45.0,Canada,<=50K
22.0,Private,456789.0,11th,7.0,Never-married,Sales,Own-child,Other,Female,0.0,0.0,30.0,Mexico,<=50K
38.0,Federal-gov,567890.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,Japan,<=50K
45.0,Private,678901.0,Bachelors,,,,,,,,,,,<=50K
45.0,Self-emp-not-inc,123456.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000.0,500.0,50.0,United-States,>50K
35.0,Private,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,10000.0,0.0,45.0,India,>50K
50.0,Self-emp-inc,345678.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,20000.0,1000.0,60.0,United-States,>50K
42.0,Federal-gov,456789.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,15000.0,2000.0,55.0,United-States,>50K
38.0,Private,567890.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7000.0,1500.0,48.0,United-States,>50K
55.0,Self-emp-not-inc,678901.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,,,,,,>50K
45.0,Self-emp-inc,216523.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
38.0,Federal-gov,78345.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,>50K
52.0,Self-emp-not-inc,145678.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,2000.0,0.0,45.0,United-States,>50K
29.0,Private,234567.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,>50K
41.0,Local-gov,89012.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
33.0,Private,167890.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
48.0,Self-emp-not-inc,,,,,,,,,,,,,>50K
42.0,Private,231412.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
35.0,Self-emp-not-inc,157834.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
51.0,Local-gov,98765.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,20000.0,0.0,45.0,India,>50K
29.0,Private,189234.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,5178.0,0.0,60.0,United-States,>50K
38.0,Self-emp-inc,234567.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,70.0,United-States,>50K
45.0,Federal-gov,156789.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
33.0,Private,,,,,,,,,,,,,>50K
34.0,Self-emp-not-inc,215647.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2174.0,0.0,50.0,United-States,<=50K
28.0,Private,105942.0,Some-college,10.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Local-gov,367812.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Self-emp-not-inc,287432.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
25.0,Private,178294.0,Bachelors,13.0,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0.0,0.0,38.0,India,<=50K
37.0,Private,234156.0,Assoc-voc,11.0,Divorced,Handlers-cleaners,Un,,,,,,,<=50K
34.0,Private,215646.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Self-emp-not-inc,112354.0,HS-grad,9.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Local-gov,98765.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0.0,0.0,35.0,Philippines,<=50K
52.0,Self-emp-inc,178923.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,2000.0,0.0,50.0,United-States,<=50K
23.0,Private,89456.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,30.0,United-States,<=50K
61.0,Self-emp-not-inc,156789.0,HS-grad,9.0,Widowed,Farming-fishing,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
38.0,Private,,,,,,,,,,,,,<=50K
45.0,Self-emp-not-inc,189214.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
52.0,Self-emp-inc,287927.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,60.0,United-States,>50K
36.0,Private,234567.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50000.0,0.0,45.0,India,>50K
41.0,Federal-gov,123456.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,20000.0,0.0,55.0,United-States,>50K
38.0,Self-emp-not-inc,167890.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,5000.0,0.0,65.0,United-States,>50K
48.0,Local-gov,345678.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Black,,,,,,>50K
34.0,Private,234567.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,189234.0,Some-college,10.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,50.0,United-States,<=50K
45.0,Local-gov,345678.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
52.0,Self-emp-inc,456789.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,5000.0,1000.0,45.0,India,<=50K
38.0,Private,567890.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,38.0,United-States,<=50K
29.0,Private,678901.0,Assoc-voc,11.0,Never-married,Adm-clerical,,,,,,,,<=50K
34.0,Private,259089.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,187943.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
45.0,Local-gov,123456.0,HS-grad,9.0,Divorced,Protective-serv,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K
52.0,Self-emp-not-inc,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,45.0,India,<=50K
39.0,Private,456789.0,Assoc-voc,11.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K
27.0,Private,567890.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
61.0,Self-emp-not-inc,678.0,,,,,,,,,,,,<=50K
45.0,Self-emp-not-inc,185234.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
52.0,Self-emp-inc,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,20000.0,0.0,60.0,India,>50K
38.0,Federal-gov,145678.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
61.0,Self-emp-not-inc,267890.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,65.0,United-States,>50K
29.0,Private,198765.0,Bachelors,13.0,Never-married,Tech-support,Own-child,Black,Female,0.0,0.0,40.0,United-States,>50K
47.0,Local-gov,156789.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,8000.0,0.0,55.0,United-States,>50K
35.0,,,,,,,,,,,,,,>50K
34.0,Private,225942.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
45.0,Self-emp-not-inc,189321.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Private,145892.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
52.0,Local-gov,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,2000.0,0.0,55.0,India,<=50K
39.0,Private,178945.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
23.0,Private,156789.0,11th,7.0,Never-married,Handlers-cleaners,Own,,,,,,,<=50K
42.0,Private,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000.0,200.0,45.0,United-States,<=50K
35.0,Self-emp-not-inc,189456.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Local-gov,156789.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,1500.0,100.0,40.0,India,<=50K
55.0,Self-emp-inc,267890.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,3000.0,500.0,35.0,United-States,<=50K
22.0,Private,123456.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
38.0,Private,198765.0,11th,7.0,Married-civ-spouse,Transport-moving,,,,,,,,<=50K
45.0,Self-emp-not-inc,287321.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
52.0,Self-emp-inc,132456.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,India,>50K
38.0,Private,215987.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,20000.0,0.0,45.0,United-States,>50K
29.0,Private,178234.0,Bachelors,13.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States,>50K
41.0,Local-gov,98765.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
35.0,Private,145678.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3000.0,0.0,50.0,Mexico,>50K
48.0,Private,234.0,,,,,,,,,,,,>50K
34.0,Private,231234.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,145678.0,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,<=50K
45.0,Local-gov,345678.0,HS-grad,9.0,Divorced,Protective-serv,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K
52.0,Private,567890.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,Canada,<=50K
23.0,Private,234567.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
38.0,Self-emp-not-inc,456789.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
41.0,Federal-gov,567890.0,,,,,,,,,,,,<=50K
34.0,Private,215646.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Local-gov,189231.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,178342.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
52.0,Self-emp-inc,287341.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024.0,0.0,60.0,India,>50K
38.0,Private,234567.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
29.0,Private,198765.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own,,,,,,,<=50K
45.0,Private,178234.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000.0,0.0,50.0,United-States,>50K
52.0,Self-emp-not-inc,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,20000.0,500.0,60.0,India,>50K
38.0,Federal-gov,189765.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,Black,Male,30000.0,0.0,45.0,United-States,>50K
41.0,Local-gov,156789.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,10000.0,200.0,55.0,United-States,>50K
47.0,Private,198765.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5000.0,0.0,40.0,United-States,>50K
33.0,Self-emp-not-inc,167890.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,8000.0,0.0,50.0,United-States,>50K
56.0,,,,,,,,,,,,,,>50K
38.0,Private,215646.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,178356.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,<=50K
45.0,Local-gov,234567.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,38.0,United-States,<=50K
52.0,Self-emp-not-inc,198765.0,11th,7.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
35.0,Private,156789.0,Masters,14.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,45.0,United-States,<=50K
42.0,Private,167890.0,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,35.0,China,<=50K
27.0,Private,,,,,,,,,,,,,<=50K
34.0,Private,217486.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Self-emp-not-inc,189412.0,HS-grad,9.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Local-gov,345678.0,Some-college,10.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
52.0,Self-emp-inc,189765.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024.0,0.0,60.0,United-States,<=50K
39.0,Private,267890.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,38.0,India,<=50K
23.0,Private,156789.0,11th,7.0,Never-married,Other-service,,,,,,,,<=50K
34.0,Private,215647.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000.0,0.0,50.0,United-States,<=50K
42.0,Self-emp-not-inc,157834.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Local-gov,98765.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
55.0,Self-emp-inc,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5000.0,0.0,60.0,India,<=50K
37.0,Federal-gov,234567.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
23.0,Private,156789.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
45.0,Self-emp-not-inc,,,,,,,,,,,,,<=50K
34.0,Private,234567.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,2000.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,156789.0,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,<=50K
45.0,Local-gov,345678.0,HS-grad,9.0,Divorced,Protective-serv,Unmarried,Black,Female,0.0,0.0,35.0,Cuba,<=50K
52.0,Self-emp-inc,456789.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000.0,0.0,60.0,United-States,<=50K
23.0,Private,567890.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,Mexico,<=50K
38.0,Federal-gov,678901.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,,,,,,,<=50K
34.0,Private,189120.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
42.0,Self-emp-not-inc,234567.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000.0,0.0,50.0,United-States,<=50K
28.0,Local-gov,156789.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
55.0,Self-emp-not-inc,278901.0,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
37.0,Private,145678.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,38.0,Japan,<=50K
22.0,Private,123456.0,HS-grad,9.0,Never-married,Adm-clerical,,,,,,,,<=50K
34.0,Private,215647.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Local-gov,178324.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,38.0,United-States,<=50K
42.0,Self-emp-not-inc,234156.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2000.0,0.0,50.0,India,<=50K
55.0,Self-emp-inc,178654.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,1500.0,35.0,United-States,<=50K
23.0,Private,145678.0,Assoc-voc,11.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Federal-gov,198765.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,Japan,<=50K
47.0,Self-emp,,,,,,,,,,,,,<=50K
45.0,Private,237912.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2500.0,1500.0,45.0,United-States,<=50K
38.0,Self-emp-not-inc,150823.0,HS-grad,9.0,Divorced,Sales,Not-in-family,Black,Male,0.0,0.0,50.0,United-States,<=50K
29.0,Local-gov,321547.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
52.0,Self-emp-not-inc,185692.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,1500.0,1000.0,40.0,United-States,<=50K
33.0,Private,275341.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,55.0,India,<=50K
41.0,Federal-gov,198765.0,Bachelors,13.0,Married-civ-spouse,,,,,,,,,<=50K
42.0,Private,187234.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Local-gov,105678.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Self-emp-not-inc,234567.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,32.0,United-States,<=50K
52.0,Self-emp-not-inc,178901.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,India,<=50K
23.0,Private,98765.0,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,38.0,United-States,<=50K
61.0,Self-emp-not-inc,156789.0,11th,7.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
39.0,Private,,,,,,,,,,,,,<=50K
34.0,Private,231234.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,2000.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,156789.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,50.0,United-States,<=50K
45.0,Local-gov,345678.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1500.0,200.0,45.0,India,<=50K
52.0,Self-emp-inc,456789.0,Doctorate,16.0,Widowed,Prof-specialty,Not-in-family,White,Female,3000.0,0.0,35.0,United-States,<=50K
23.0,Private,123456.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
39.0,Federal-gov,567890.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,1000.0,100.0,40.0,Cuba,<=50K
60.0,Self-emp-not-inc,,,,,,,,,,,,,<=50K
34.0,Private,215647.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Local-gov,189321.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Private,312156.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,38.0,United-States,<=50K
52.0,Self-emp-not-inc,98765.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,India,<=50K
39.0,Private,178432.0,Assoc-voc,11.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
23.0,Private,234567.0,Bachelors,13.0,Never-married,Tech-support,Own-child,,,,,,,<=50K
38.0,Private,215646.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Local-gov,112341.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,2000.0,0.0,45.0,India,<=50K
45.0,Self-emp-not-inc,345678.0,Some-college,10.0,Divorced,Sales,Unmarried,Black,Female,0.0,1500.0,35.0,Cuba,<=50K
52.0,Federal-gov,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
23.0,Private,156789.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
60.0,Self-emp-not-inc,267890.0,HS-grad,9.0,Widowed,Craft-repair,Not,,,,,,,<=50K
45.0,Private,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000.0,2000.0,50.0,United-States,>50K
52.0,Self-emp-not-inc,198765.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,5000.0,1500.0,45.0,United-States,>50K
38.0,Local-gov,234567.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,8000.0,1000.0,55.0,India,>50K
62.0,Self-emp-inc,123456.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,20000.0,3000.0,60.0,United-States,>50K
29.0,Private,345678.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,10000.0,500.0,40.0,Canada,>50K
47.0,Federal-gov,456789.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,12000.0,1500.0,50.0,United-States,>50K
35.0,,,,,,,,,,,,,,>50K
45.0,Self-emp-not-inc,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000.0,0.0,50.0,United-States,>50K
52.0,Federal-gov,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,>50K
38.0,Self-emp-inc,456789.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15000.0,0.0,60.0,United-States,>50K
29.0,Private,567890.0,Bachelors,13.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,45.0,Cuba,>50K
61.0,Self-emp-not-inc,678901.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
42.0,Local-gov,789012.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
36.0,Private,,,,,,,,,,,,,>50K
34.0,Private,189745.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000.0,0.0,45.0,United-States,<=50K
