age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
47,Private,171673,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,20,1,40,United-States,<=50K
31,Private,309750,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3529,0,58,United-States,>50K
54,Self-emp-inc,79712,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,-3,0,22,United-States,<=50K
64,State-gov,111480,Prof-school,15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,15081,0,44,Philippines,>50K
56,Self-emp-inc,133155,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,51,United-States,>50K
62,Local-gov,227587,12th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,-2,0,45,United-States,>50K
32,Private,203462,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,-20,0,30,United-States,<=50K
30,Private,129413,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,3,1,9,France,<=50K
78,Federal-gov,37782,Assoc-voc,10,Never-married,Adm-clerical,Not-in-family,White,Female,11,0,37,United-States,<=50K
60,?,164618,Bachelors,13,Married-AF-spouse,?,Wife,Asian-Pac-Islander,Female,6,-1,40,United-States,>50K
18,?,218311,Some-college,10,Never-married,?,Not-in-family,White,Female,3269,-1,15,United-States,<=50K
30,Private,144060,HS-grad,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,-7,0,40,Philippines,<=50K
36,Private,439593,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,20,1,40,United-States,<=50K
40,Private,234408,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,-15,0,40,United-States,<=50K
32,Local-gov,168050,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,40,United-States,>50K
35,Private,353334,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,41,0,50,United-States,<=50K
20,State-gov,232141,11th,7,Never-married,Prof-specialty,Not-in-family,Black,Female,-14,0,46,Jamaica,<=50K
52,Private,209109,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,40,United-States,<=50K
39,Self-emp-inc,174624,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7736,1,59,United-States,>50K
23,Federal-gov,153277,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,-11,-1,40,United-States,<=50K
59,Private,210985,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,-7,1,40,Mexico,<=50K
55,State-gov,142635,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3383,1,50,United-States,>50K
37,Private,452765,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,3154,1,40,United-States,<=50K
34,Private,149892,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,3179,0,40,?,>50K
24,Private,205939,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,-4,1832,15,United-States,<=50K
46,?,20723,HS-grad,9,Married-AF-spouse,Other-service,Wife,White,Female,-3,0,23,United-States,<=50K
42,Private,136930,Prof-school,16,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,-13,0,45,India,<=50K
24,Private,290356,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Other,Female,-25,1,40,Mexico,<=50K
25,Local-gov,142280,11th,13,Never-married,Other-service,Not-in-family,Black,Female,-3,1,40,Jamaica,<=50K
34,Private,216328,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,-9,1,40,United-States,<=50K
58,Private,155672,5th-6th,3,Widowed,Priv-house-serv,Not-in-family,White,Female,-30,1,40,El-Salvador,<=50K
30,Private,189935,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,-9,1,40,United-States,<=50K
34,Self-emp-not-inc,168741,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,2,0,40,India,<=50K
41,Private,145143,11th,7,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
35,Private,131985,12th,9,Never-married,Sales,Not-in-family,Black,Female,9,0,50,United-States,<=50K
28,Private,263393,9th,11,Never-married,Farming-fishing,Not-in-family,White,Male,8,1,40,United-States,<=50K
31,?,451071,Bachelors,13,Never-married,?,Not-in-family,White,Female,-19,0,40,United-States,<=50K
53,Private,360718,9th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,-4,0,45,United-States,<=50K
49,Local-gov,168370,11th,7,Divorced,Priv-house-serv,Not-in-family,White,Female,15,0,40,United-States,<=50K
52,Private,192046,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7996,1,50,United-States,>50K
54,State-gov,183920,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,-3,1,37,United-States,<=50K
21,Private,178122,10th,11,Married-AF-spouse,Other-service,Own-child,Black,Female,20,-1,36,United-States,<=50K
63,Private,242015,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7452,0,40,United-States,>50K
65,Private,207742,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,13,1,45,United-States,<=50K
29,Private,189843,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,-4,0,40,United-States,<=50K
65,Local-gov,119601,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-12,0,50,United-States,<=50K
70,Self-emp-not-inc,93860,11th,7,Widowed,Sales,Unmarried,White,Female,27,0,40,United-States,<=50K
24,Private,36162,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,-7,0,40,United-States,<=50K
38,Private,185298,Preschool,2,Divorced,Craft-repair,Not-in-family,White,Male,31,0,40,Mexico,<=50K
28,State-gov,374152,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,7633,-1,14,United-States,<=50K
72,State-gov,220105,Bachelors,13,Married-civ-spouse,?,Wife,White,Male,7171,0,40,United-States,>50K
82,Private,179073,5th-6th,2,Married-spouse-absent,Priv-house-serv,Husband,White,Male,3226,0,40,United-States,<=50K
26,State-gov,169793,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,-29,1,40,United-States,<=50K
32,Local-gov,216405,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,-16,-1,13,United-States,<=50K
34,Local-gov,238981,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,5,1926,40,United-States,<=50K
26,Private,162518,Bachelors,13,Never-married,?,Own-child,White,Male,6,1826,40,United-States,<=50K
21,Private,191392,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,10,0,40,Japan,<=50K
22,?,300088,5th-6th,9,Never-married,?,Not-in-family,White,Female,-8,0,15,United-States,<=50K
31,Private,66075,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,-1,1,40,United-States,<=50K
44,Self-emp-inc,116325,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-18,1813,40,United-States,>50K
36,Private,123755,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,9,0,27,United-States,<=50K
67,Self-emp-not-inc,157554,7th-8th,5,Married-civ-spouse,Sales,Not-in-family,White,Female,15,0,50,United-States,<=50K
52,Private,335983,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-22,0,40,United-States,<=50K
76,Local-gov,126873,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,8,0,40,United-States,>50K
55,Local-gov,258565,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,-9,0,40,United-States,>50K
52,Private,197569,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,19,1,50,United-States,>50K
29,Private,172668,10th,6,Widowed,Machine-op-inspct,Unmarried,White,Female,-3,0,23,United-States,<=50K
36,Private,210992,10th,16,Married-civ-spouse,Transport-moving,Husband,White,Male,6,1,40,United-States,<=50K
31,Private,303543,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-2,0,40,United-States,>50K
26,State-gov,124166,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,-7,0,40,Taiwan,>50K
34,Federal-gov,181597,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,10,0,40,United-States,<=50K
30,Private,168107,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,-36,0,40,United-States,<=50K
51,Self-emp-not-inc,108931,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-1,0,51,United-States,<=50K
33,Private,130223,Some-college,10,Separated,Sales,Not-in-family,Black,Female,-2,0,36,United-States,<=50K
54,Private,213095,HS-grad,9,Separated,Other-service,Unmarried,White,Female,-22,0,40,United-States,<=50K
19,Private,128980,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,4,1,40,United-States,<=50K
32,?,165450,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,-30,1,40,United-States,<=50K
46,Private,211290,10th,6,Widowed,Sales,Not-in-family,White,Male,7,0,40,United-States,<=50K
28,State-gov,215593,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,-7,0,40,United-States,<=50K
38,Private,70926,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-2,0,61,Hong,>50K
32,Federal-gov,215556,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,-19,0,21,United-States,<=50K
35,Self-emp-not-inc,77159,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,-1,1,31,United-States,<=50K
57,Private,173569,Bachelors,13,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,-9,0,40,Taiwan,<=50K
59,Self-emp-not-inc,290578,11th,6,Married-civ-spouse,Other-service,Unmarried,White,Female,3577,0,14,United-States,<=50K
51,Self-emp-inc,28746,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,7,-1,40,United-States,>50K
64,Private,133777,7th-8th,3,Widowed,Machine-op-inspct,Not-in-family,White,Female,-5,2117,40,United-States,<=50K
40,Self-emp-not-inc,217089,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4275,0,40,United-States,>50K
88,Private,750262,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,14,0,40,Iran,<=50K
28,Private,165440,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,4,1,40,United-States,<=50K
32,Private,184258,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,-1,45,United-States,<=50K
46,Private,207346,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7907,0,40,United-States,>50K
57,?,200832,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-4,1,40,United-States,<=50K
65,Self-emp-inc,299050,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15119,1807,50,United-States,>50K
31,Federal-gov,208240,HS-grad,13,Married-civ-spouse,Armed-Forces,Husband,White,Male,-5,0,40,United-States,<=50K
53,Federal-gov,181441,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,24,0,40,Germany,<=50K
45,Self-emp-not-inc,29332,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,-3,1,59,United-States,<=50K
18,Federal-gov,147779,11th,7,Never-married,Exec-managerial,Own-child,White,Female,-38,0,50,United-States,<=50K
27,Local-gov,289894,Some-college,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,7804,1,40,United-States,>50K
30,State-gov,422561,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,-1,50,Peru,<=50K
49,Federal-gov,50738,Some-college,10,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,-16,-1,30,United-States,>50K
29,Local-gov,48593,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-8,0,40,United-States,>50K
29,Private,94261,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,-1,1,40,United-States,<=50K
51,Local-gov,133294,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,-16,0,40,Taiwan,<=50K
39,Self-emp-inc,184593,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,15307,0,63,United-States,>50K
30,Self-emp-not-inc,172572,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,31,United-States,<=50K
44,Private,276957,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,-21,1,40,United-States,<=50K
46,Self-emp-inc,118551,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7597,0,50,United-States,>50K
30,Private,327369,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Male,-1,0,40,United-States,<=50K
35,Private,33094,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,-6,2142,40,United-States,<=50K
31,Federal-gov,262605,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,14,1,40,United-States,<=50K
35,Private,209589,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,16,0,40,India,>50K
27,Private,157738,Some-college,10,Never-married,Other-service,Other-relative,White,Female,-8,1,11,United-States,<=50K
39,Private,230362,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,13,0,45,United-States,>50K
34,Private,147797,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,29,1,40,United-States,<=50K
23,Private,218794,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,-8,0,40,United-States,<=50K
51,Private,138724,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7616,1,50,United-States,>50K
33,Private,196853,Doctorate,15,Never-married,Prof-specialty,Unmarried,White,Male,-18,1,44,Ireland,>50K
47,Self-emp-not-inc,183941,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3531,1,67,United-States,>50K
20,Private,206664,Some-college,10,Never-married,Other-service,Own-child,White,Female,5,0,30,United-States,<=50K
33,Private,190002,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,2,1,40,Columbia,<=50K
20,?,133695,Bachelors,13,Never-married,?,Own-child,White,Female,-14,1,25,Cambodia,<=50K
39,Self-emp-inc,213268,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,9,1,40,United-States,<=50K
38,State-gov,181880,Masters,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,-17,0,40,Honduras,<=50K
23,?,242165,HS-grad,10,Married-civ-spouse,Adm-clerical,Wife,Other,Female,-22,0,40,United-States,<=50K
57,Private,139937,Prof-school,16,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,23,0,27,Trinadad&Tobago,<=50K
49,Self-emp-not-inc,179989,HS-grad,9,Separated,Sales,Not-in-family,White,Female,16,0,59,United-States,<=50K
65,Self-emp-not-inc,201107,1st-4th,3,Widowed,Exec-managerial,Not-in-family,White,Female,-2,0,40,Dominican-Republic,>50K
62,Private,189450,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,30,1,37,United-States,<=50K
26,Self-emp-inc,286548,Some-college,10,Never-married,Protective-serv,Unmarried,Black,Female,16,1827,40,United-States,<=50K
63,Private,171501,Prof-school,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,0,37,Italy,<=50K
61,Self-emp-not-inc,177814,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2339,0,55,United-States,<=50K
51,Local-gov,188243,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7582,1,50,United-States,<=50K
73,Self-emp-not-inc,142545,Bachelors,13,Separated,Sales,Not-in-family,White,Male,7,0,46,Japan,<=50K
32,Private,205263,12th,9,Never-married,Transport-moving,Not-in-family,White,Male,18,0,40,United-States,<=50K
57,?,193755,Some-college,10,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander,Female,-14,-1,15,United-States,<=50K
21,State-gov,238354,11th,7,Never-married,Other-service,Own-child,White,Female,-15,0,40,United-States,<=50K
36,Private,88247,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,29,1,40,United-States,<=50K
33,Private,136860,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,-34,0,40,United-States,<=50K
27,State-gov,210520,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,-30,0,40,United-States,<=50K
17,?,29134,Some-college,10,Never-married,?,Own-child,White,Female,-1,1,13,United-States,<=50K
27,Federal-gov,425241,Some-college,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,-13,0,40,United-States,<=50K
60,Private,286206,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-10,0,45,United-States,<=50K
60,Without-pay,20820,Some-college,10,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,-45,-1,14,United-States,<=50K
61,Private,260320,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,-1,0,40,United-States,<=50K
43,Private,114309,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,14,1,40,United-States,>50K
29,Federal-gov,125798,Some-college,10,Separated,Sales,Unmarried,White,Female,-2,0,40,United-States,<=50K
36,?,251792,Some-college,10,Married-spouse-absent,?,Own-child,White,Male,3158,0,16,United-States,>50K
59,Local-gov,138386,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,7,1,50,United-States,<=50K
60,Private,103637,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,7,1,40,United-States,<=50K
61,Self-emp-inc,182015,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,-10,1,15,United-States,<=50K
67,Private,164519,9th,6,Widowed,Priv-house-serv,Not-in-family,White,Female,-6,0,21,United-States,<=50K
24,Private,179093,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,-11,2,40,United-States,<=50K
29,Private,279155,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,-13,0,24,United-States,<=50K
35,Private,349776,Prof-school,7,Never-married,Sales,Not-in-family,White,Male,4396,0,40,Poland,<=50K
27,Private,126130,12th,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,4038,0,74,United-States,<=50K
41,Private,209268,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,10,1,40,United-States,<=50K
32,Self-emp-not-inc,224219,Some-college,10,Divorced,Transport-moving,Not-in-family,Black,Male,10,0,40,United-States,<=50K
55,Local-gov,217052,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3452,0,50,United-States,>50K
16,?,195444,11th,7,Never-married,?,Own-child,White,Male,-1,0,10,United-States,<=50K
23,?,107314,Masters,14,Married-civ-spouse,?,Wife,White,Female,-5,0,25,United-States,<=50K
31,State-gov,131077,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,7,0,10,United-States,<=50K
57,Local-gov,218628,9th,6,Never-married,Craft-repair,Not-in-family,White,Male,-6,0,40,United-States,<=50K
30,Private,404941,7th-8th,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,3625,-1,40,Laos,<=50K
62,State-gov,200607,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,39,0,56,United-States,>50K
61,Private,144078,Bachelors,15,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Female,7679,1882,50,United-States,>50K
28,Federal-gov,479162,11th,7,Married-civ-spouse,Craft-repair,Unmarried,White,Male,-1,1,40,United-States,>50K
28,Private,205337,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,41,1,60,United-States,<=50K
25,Private,274881,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,15,1,40,United-States,<=50K
35,Federal-gov,223522,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,7644,0,40,United-States,<=50K
19,?,235171,Assoc-acdm,13,Never-married,?,Not-in-family,White,Female,11,0,22,United-States,<=50K
49,Private,199630,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-2,0,40,England,>50K
34,Private,186362,5th-6th,2,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,20,0,40,Puerto-Rico,<=50K
61,?,184440,7th-8th,3,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
28,State-gov,194805,Some-college,14,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,-18,0,14,South,<=50K
29,State-gov,215333,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,-7,-1,40,Philippines,>50K
58,Private,220666,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3492,1,40,Mexico,<=50K
31,Federal-gov,180964,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,-10,1,26,United-States,<=50K
31,Private,220113,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,-16,-1,40,United-States,<=50K
19,?,26055,HS-grad,9,Never-married,?,Own-child,Asian-Pac-Islander,Female,3347,1,40,United-States,<=50K
31,Private,355288,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Other,Female,26,1,40,Laos,<=50K
29,Local-gov,417616,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,-4,0,46,United-States,<=50K
63,Local-gov,156176,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,15109,1,40,United-States,>50K
27,State-gov,376183,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,25,2,40,United-States,<=50K
18,?,331397,HS-grad,10,Never-married,?,Own-child,Black,Female,6,0,11,United-States,<=50K
63,Self-emp-not-inc,197886,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,23,1,40,United-States,<=50K
35,Local-gov,303914,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,-3,0,40,United-States,<=50K
32,Private,124631,9th,5,Divorced,Other-service,Unmarried,White,Female,-4,0,40,?,<=50K
38,State-gov,224011,Some-college,10,Never-married,Other-service,Other-relative,White,Female,-12,0,21,Vietnam,<=50K
39,Private,161662,1st-4th,12,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,3,0,40,Mexico,<=50K
45,Local-gov,313049,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-5,1,40,United-States,<=50K
26,Private,224660,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,-12,0,22,United-States,<=50K
63,Self-emp-inc,76425,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,-12,0,45,United-States,<=50K
56,Private,214189,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,23,1,89,United-States,>50K
57,Private,131970,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,3092,1,40,Haiti,<=50K
36,Private,185562,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,-19,1,40,United-States,<=50K
33,Local-gov,234214,Assoc-voc,11,Never-married,Other-service,Other-relative,White,Male,16,1,40,United-States,<=50K
66,Private,226073,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,4,0,40,Peru,<=50K
21,Private,219694,Some-college,10,Never-married,Farming-fishing,Other-relative,Other,Female,7,0,30,South,<=50K
58,Self-emp-not-inc,142083,Doctorate,4,Married-civ-spouse,Craft-repair,Husband,White,Male,-10,1,60,United-States,<=50K
29,Federal-gov,213269,Some-college,10,Married-civ-spouse,Sales,Husband,Other,Male,-21,-1,40,United-States,<=50K
79,Private,274029,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7733,0,50,United-States,>50K
60,Private,130626,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-22,1,40,United-States,>50K
40,Local-gov,222585,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,-32,1,40,United-States,<=50K
80,Federal-gov,157261,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-7,1,73,United-States,>50K
30,Private,163537,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,1,1,40,India,<=50K
23,Private,184496,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,6,1,16,Greece,<=50K
27,Private,177262,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,12,0,40,United-States,<=50K
37,Private,321906,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Male,-23,1,40,Puerto-Rico,<=50K
39,Self-emp-inc,193130,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-6,0,40,United-States,<=50K
54,State-gov,181186,7th-8th,3,Divorced,Craft-repair,Not-in-family,White,Male,2690,0,40,United-States,<=50K
36,Private,446054,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,-16,1,30,Hungary,<=50K
28,Private,87545,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Male,8,2174,36,United-States,<=50K
25,Private,214791,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Other,Male,-11,1,35,El-Salvador,>50K
28,Private,225861,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,1,1,40,Scotland,<=50K
37,Federal-gov,222262,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,21,0,60,United-States,<=50K
41,Private,242231,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-24,2162,57,United-States,>50K
63,Self-emp-not-inc,170096,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,-1,40,Philippines,>50K
37,Private,240464,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,1,40,United-States,>50K
32,Private,72191,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Other,Female,3318,0,40,United-States,>50K
73,Self-emp-not-inc,207328,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,7,0,40,United-States,>50K
25,Private,187646,Bachelors,11,Never-married,Sales,Not-in-family,White,Female,8,0,13,United-States,<=50K
33,Private,173113,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,13,0,40,United-States,<=50K
46,Private,214999,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-1,0,40,United-States,<=50K
38,Private,158159,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,24,0,59,United-States,<=50K
35,State-gov,208308,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Male,0,1812,40,United-States,<=50K
41,Private,353371,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-17,-1,40,United-States,<=50K
38,Private,226424,11th,7,Divorced,Sales,Unmarried,White,Male,-3,0,40,United-States,<=50K
31,Local-gov,108111,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,40,United-States,>50K
39,Private,215107,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,40,United-States,>50K
59,Private,118151,10th,6,Widowed,Machine-op-inspct,Not-in-family,White,Male,21,1,14,United-States,<=50K
60,Self-emp-not-inc,189769,Assoc-acdm,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,6,1,45,United-States,<=50K
59,Private,190396,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15161,0,50,United-States,>50K
52,?,121805,Assoc-acdm,13,Married-AF-spouse,?,Own-child,White,Female,-10,1816,25,United-States,<=50K
35,Private,159712,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,12,-1,40,United-States,<=50K
41,State-gov,149503,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,6,-1,40,Philippines,>50K
